gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
CLE201305180,CLE,1,0,0,0,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,12,frant001,value,41,37,5,13,3,0,1,5,1,0,0,3,1,7,3,0,0,0,2,27,0,35,9,2,0,3,4,4,1,0,2,0,0,0,0,0,0,1,0,27,13,0,1,0,0,0,0,1,bourm001,kipnj001,cabra002,swisn001,reynm001,santc002,avilm001,gomey001,stubd001,mcalz001,gomey001,santc002,kipnj001,reynm001,cabra002,avilm001,bourm001,stubd001,swisn001,20130518,0,CLE08,h,SEA,1,0,0,regular,y,y
COL201305180,SFN,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,10,bochb002,value,39,35,2,10,2,0,0,2,0,0,0,4,1,5,1,0,1,0,0,24,0,41,14,2,0,1,10,10,3,0,7,0,0,1,0,0,2,0,0,24,7,3,0,0,0,0,2,0,pagaa001,scutm001,sandp001,poseb001,pench001,beltb001,blang001,crawb001,linct001,linct001,poseb001,beltb001,scutm001,sandp001,crawb001,blang001,pagaa001,pench001,,20130518,0,DEN02,v,COL,0,1,0,regular,y,y
COL201305180,COL,0,0,3,1,2,0,1,3,,,,,,,,,,,,,,,,,,,,,7,weisw001,value,41,38,10,14,2,0,1,9,0,0,0,3,0,7,2,0,0,0,0,27,0,39,10,2,0,0,2,2,4,1,5,0,1,0,0,0,1,0,0,27,16,0,1,0,0,1,1,0,fowld001,rutlj001,gonzc001,tulot001,rosaw001,heltt001,arenn001,blacc001,chatt001,chatt001,rosaw001,heltt001,rutlj001,arenn001,tulot001,gonzc001,fowld001,blacc001,,20130518,0,DEN02,h,SFN,1,0,0,regular,y,y
MIA201305180,ARI,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,gibsk001,value,32,29,1,4,0,0,1,1,0,0,0,3,0,9,0,1,1,0,0,27,0,31,3,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,1,27,7,0,0,0,1,0,0,0,parrg001,gregd001,goldp001,chave001,rossc001,montm001,pradm001,polla001,mccab001,mccab001,montm001,goldp001,pradm001,chave001,gregd001,rossc001,polla001,parrg001,,20130518,0,MIA02,v,MIA,1,0,0,regular,y,y
MIA201305180,MIA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,redmm001,value,31,29,0,3,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,27,0,32,4,0,0,1,1,1,3,0,9,0,1,0,0,0,0,1,0,27,12,0,1,0,0,1,0,1,pierj002,hecha001,dietd001,ozunm001,coghc001,dobbg001,polap001,branr002,koeht001,koeht001,branr002,dobbg001,dietd001,polap001,hecha001,pierj002,coghc001,ozunm001,,20130518,0,MIA02,h,ARI,0,1,0,regular,y,y
MIN201305180,BOS,3,0,1,0,3,0,4,0,1,,,,,,,,,,,,,,,,,,,,6,farrj001,value,45,35,12,13,2,0,3,12,0,2,0,8,0,3,0,0,2,0,0,27,0,45,12,3,0,0,5,5,8,0,4,0,0,0,0,0,2,0,0,27,15,0,2,0,0,0,2,0,ellsj001,gomej001,pedrd001,ortid001,napom001,navad002,middw001,lavar001,cirip001,dempr002,lavar001,napom001,pedrd001,middw001,cirip001,gomej001,ellsj001,navad002,ortid001,20130518,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201305180,MIN,0,1,0,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,13,gardr001,value,45,37,5,12,3,0,0,5,0,0,0,8,0,4,2,0,1,0,0,27,0,45,13,2,0,3,12,12,8,0,3,0,0,0,0,2,0,0,0,27,11,0,2,0,0,0,0,0,carrj001,mauej001,mornj001,willj004,doumr001,arcio001,plout001,hicka001,florp001,diams001,doumr001,mornj001,carrj001,plout001,florp001,willj004,hicka001,arcio001,mauej001,20130518,0,MIN04,h,BOS,0,1,0,regular,y,y
NYA201305180,TOR,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,7,gibbj001,value,36,33,2,8,3,0,1,2,0,0,0,3,0,11,0,0,1,0,0,24,0,34,8,0,0,3,7,6,0,0,6,0,0,0,0,0,0,0,0,24,8,2,0,0,0,0,0,0,cabrm002,bautj002,encae001,arenj001,linda001,lawrb002,rasmc001,iztum001,bonie001,morrb001,arenj001,linda001,bonie001,lawrb002,iztum001,cabrm002,rasmc001,bautj002,encae001,20130518,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA201305180,NYA,0,0,3,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,3,giraj001,value,34,34,7,8,0,0,3,7,0,0,0,0,0,6,0,0,0,0,2,27,0,36,8,3,0,1,2,2,3,0,11,0,0,0,0,0,0,0,0,27,8,0,1,0,0,0,0,0,gardb001,canor001,wellv001,hafnt001,overl001,granc001,nix-j001,adamd001,romia002,pheld001,romia002,overl001,canor001,adamd001,nix-j001,wellv001,gardb001,granc001,hafnt001,20130518,0,NYC21,h,TOR,1,0,0,regular,y,y
OAK201305180,KCA,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,yoste001,value,35,31,1,5,2,0,0,1,0,0,0,4,0,6,0,0,1,0,0,24,0,31,5,2,1,0,2,2,3,0,7,0,1,0,0,1,0,0,0,24,2,0,0,0,0,1,0,0,cainl001,escoa003,gorda001,butlb003,hosme001,peres002,mousm001,franj004,johne002,sante001,peres002,hosme001,johne002,mousm001,escoa003,gorda001,cainl001,franj004,butlb003,20130518,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201305180,OAK,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,5,melvb001,value,31,27,2,5,2,1,0,2,0,1,0,3,0,7,0,0,0,0,0,27,0,35,5,2,0,0,1,1,4,0,6,0,0,0,0,0,0,0,0,27,7,0,1,0,0,0,0,0,crisc001,lowrj001,cespy001,mossb001,donaj001,jasoj001,younc004,norrd001,sogae001,milot001,norrd001,mossb001,sogae001,donaj001,lowrj001,cespy001,crisc001,younc004,jasoj001,20130518,0,OAK01,h,KCA,1,0,0,regular,y,y
PHI201305180,CIN,0,3,0,0,0,1,0,4,2,,,,,,,,,,,,,,,,,,,,12,baked002,value,49,41,10,16,4,0,2,9,1,1,1,5,2,5,1,0,0,0,0,27,0,34,6,2,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,choos001,cozaz001,vottj001,philb001,brucj001,frazt001,lutzd001,hanir001,arrob001,arrob001,hanir001,vottj001,philb001,frazt001,cozaz001,lutzd001,choos001,brucj001,,20130518,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI201305180,PHI,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,manuc101,value,34,32,0,6,2,0,0,0,0,0,0,2,0,7,0,0,0,0,0,27,0,49,16,4,0,2,10,10,5,2,5,1,1,0,1,1,1,0,0,27,8,0,0,0,0,1,1,0,rollj001,utlec001,younm003,howar001,yound003,browd004,maybj001,krate001,kendk001,kendk001,krate001,howar001,utlec001,younm003,rollj001,browd004,maybj001,yound003,,20130518,0,PHI13,h,CIN,0,1,0,regular,y,y
PIT201305180,HOU,0,0,0,0,1,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,8,portb001,value,45,38,4,10,1,0,0,4,1,0,0,6,1,9,0,0,4,0,1,33,0,44,9,3,0,0,2,2,1,1,9,2,0,0,0,0,0,0,0,33,9,0,1,0,0,0,0,0,grosr001,crowt001,altuj001,castj006,cartc002,penac001,domim001,gonzm002,bedae001,bedae001,castj006,penac001,altuj001,domim001,gonzm002,crowt001,grosr001,cartc002,,20130518,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201305180,PIT,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,9,hurdc001,value,44,41,2,9,3,0,0,2,0,0,2,1,1,9,0,0,1,0,0,33,0,45,10,1,0,0,4,4,6,1,9,0,1,0,1,0,0,0,0,33,23,0,4,0,0,1,0,0,marts002,tabaj002,mccua001,sancg001,martr004,ingeb001,walkn001,mercj002,burna001,burna001,martr004,sancg001,walkn001,ingeb001,mercj002,marts002,mccua001,tabaj002,,20130518,0,PIT08,h,HOU,0,1,0,regular,y,y
SDN201305180,WAS,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,4,johnd105,value,32,26,1,4,0,0,0,1,2,0,0,4,0,6,0,2,1,0,1,24,0,30,7,0,0,1,2,1,0,0,6,1,0,0,0,0,1,0,0,24,11,1,1,0,0,0,1,0,spand001,lombs002,zimmr001,laroa001,desmi001,moort002,espid001,suzuk001,zimmj003,zimmj003,suzuk001,laroa001,espid001,zimmr001,desmi001,lombs002,spand001,moort002,,20130518,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201305180,SDN,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,4,blacb001,value,30,29,2,7,0,0,1,2,0,0,1,0,0,6,1,0,1,0,0,27,0,32,4,0,0,0,1,1,4,0,6,0,0,0,2,0,0,2,0,27,14,1,3,0,0,0,0,2,cabre001,venaw001,headc001,alony001,kotsm001,gyorj001,denoc001,bakej002,stule002,stule002,bakej002,alony001,gyorj001,headc001,cabre001,kotsm001,denoc001,venaw001,,20130518,0,SAN02,h,WAS,1,0,0,regular,y,y
SLN201305180,MIL,0,0,3,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,9,roenr001,value,45,38,6,13,0,1,0,6,1,0,2,4,1,9,0,0,3,0,0,30,0,45,10,2,0,0,4,4,6,1,8,0,0,0,1,0,0,0,0,30,8,0,1,0,0,0,0,0,aokin001,seguj002,braur002,ramia001,lucrj001,gomec002,betay001,bianj001,estrm001,estrm001,lucrj001,betay001,bianj001,ramia001,seguj002,braur002,gomec002,aokin001,,20130518,0,STL10,v,SLN,1,0,0,regular,y,y
SLN201305180,SLN,0,2,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,11,mathm001,value,45,38,4,10,2,0,0,4,1,0,0,6,1,8,0,0,1,0,0,30,0,45,13,0,1,0,6,6,4,1,9,2,1,0,1,0,0,0,0,30,18,0,3,0,0,1,0,0,carpm002,jay-j001,hollm001,craia001,moliy001,adamm002,freed001,kozmp001,lynnl001,lynnl001,moliy001,adamm002,carpm002,freed001,kozmp001,hollm001,jay-j001,craia001,,20130518,0,STL10,h,MIL,0,1,0,regular,y,y
TEX201305180,DET,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,leylj801,value,34,33,2,7,2,0,0,2,0,0,0,1,0,2,0,0,1,0,0,24,0,40,13,2,1,1,7,6,4,0,6,0,1,0,1,0,3,0,1,24,13,2,2,0,1,1,3,0,dirka001,huntt001,cabrm001,fielp001,martv001,avila001,peraj001,infao001,garca003,sanca004,avila001,fielp001,infao001,cabrm001,peraj001,dirka001,garca003,huntt001,martv001,20130518,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201305180,TEX,1,3,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,9,washr001,value,40,35,7,13,2,1,1,6,1,0,0,4,0,6,3,0,2,0,1,27,0,34,7,2,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,27,11,0,1,0,0,0,0,0,andre001,murpd005,berkl001,belta001,cruzn002,morem001,chirr001,martl004,garcl004,grimj002,chirr001,morem001,garcl004,belta001,andre001,murpd005,martl004,cruzn002,berkl001,20130518,0,ARL02,h,DET,1,0,0,regular,y,y
ANA201305190,CHA,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,9,ventr001,value,38,30,2,5,2,0,0,2,0,1,0,7,0,7,0,0,1,0,0,24,0,36,7,2,0,0,6,6,6,0,9,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,deaza001,ramia003,riosa002,dunna001,konep001,gillc001,vicid001,keppj001,flowt001,peavj001,flowt001,konep001,keppj001,gillc001,ramia003,vicid001,deaza001,riosa002,dunna001,20130519,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA201305190,ANA,0,0,2,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,6,sciom001,value,36,30,6,7,2,0,0,6,0,0,0,6,0,9,0,0,0,0,0,27,0,38,5,2,0,0,2,2,7,0,7,0,0,0,0,1,0,0,0,27,6,0,1,0,0,0,0,0,aybae001,troum001,pujoa001,trumm001,hamij003,kendh001,calla001,iannc001,shucj001,vargj001,iannc001,pujoa001,kendh001,calla001,aybae001,shucj001,troum001,hamij003,trumm001,20130519,0,ANA01,h,CHA,1,0,0,regular,y,y
ATL201305190,LAN,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,mattd001,value,33,29,2,3,2,0,0,2,0,1,0,3,0,13,0,0,0,0,0,24,0,39,8,0,0,0,5,3,6,0,11,1,0,0,2,1,0,2,0,24,9,2,1,0,0,0,0,2,crawc002,ellim001,kempm001,gonza003,ellia001,vanss001,uribj002,puntn001,magim001,magim001,ellia001,gonza003,ellim001,uribj002,puntn001,crawc002,kempm001,vanss001,,20130519,0,ATL02,v,ATL,0,1,0,regular,y,y
ATL201305190,ATL,0,0,0,0,1,0,0,4,,,,,,,,,,,,,,,,,,,,,10,gonzf801,value,39,29,5,8,0,0,0,5,2,1,1,6,0,11,0,2,0,0,2,27,0,33,3,2,0,0,2,2,3,0,13,0,0,0,0,1,0,0,0,27,7,0,0,0,0,0,0,0,schaj002,heywj001,uptoj001,freef001,mccab002,simma001,franj005,penar002,minom001,minom001,mccab002,freef001,penar002,franj005,simma001,uptoj001,schaj002,heywj001,,20130519,0,ATL02,h,LAN,1,0,0,regular,y,y
BAL201305190,TBA,0,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,7,maddj801,value,37,34,3,7,1,0,2,3,0,0,0,3,0,7,0,0,1,0,1,27,0,33,5,1,1,0,1,1,1,0,4,0,0,0,1,0,2,0,0,27,12,0,0,0,0,0,2,0,jennd002,joycm001,zobrb001,longe001,lonej001,scotl001,johnk003,lobaj001,escoy001,moorm003,lobaj001,lonej001,zobrb001,longe001,escoy001,johnk003,jennd002,joycm001,scotl001,20130519,0,BAL12,v,BAL,1,0,0,regular,y,y
BAL201305190,BAL,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,showb801,value,33,31,1,5,1,1,0,1,1,0,0,1,0,4,2,0,0,0,0,27,0,37,7,1,0,2,3,3,3,0,7,0,0,0,0,0,0,0,1,27,11,1,1,0,1,0,0,0,markn001,machm001,jonea003,davic003,pears001,hardj003,valed001,navay001,snydc002,tillc001,snydc002,davic003,navay001,machm001,hardj003,pears001,jonea003,markn001,valed001,20130519,0,BAL12,h,TBA,0,1,0,regular,y,y
CHN201305190,NYN,0,0,0,0,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,3,collt801,value,34,32,4,7,1,0,2,4,0,0,0,2,0,7,0,1,1,0,0,27,0,35,8,4,0,2,3,3,1,0,10,0,0,0,0,0,1,0,0,27,11,0,0,0,0,0,1,0,murpd006,turnj001,wrigd002,byrdm001,dudal001,recka001,tejar001,lagaj001,gee-d001,gee-d001,recka001,turnj001,murpd006,wrigd002,tejar001,dudal001,lagaj001,byrdm001,,20130519,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201305190,CHN,0,0,0,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,5,sveud001,value,35,34,3,8,4,0,2,3,0,0,0,1,0,10,1,0,0,0,0,27,0,34,7,1,0,2,4,4,2,0,7,0,1,0,0,0,0,1,0,27,12,0,1,0,0,1,0,1,dejed001,casts001,rizza001,sweer001,schin001,valbl001,castw002,barnd001,woodt004,woodt004,castw002,rizza001,barnd001,valbl001,casts001,sweer001,dejed001,schin001,,20130519,0,CHI11,h,NYN,0,1,0,regular,y,y
CLE201305190,SEA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,wedge001,value,36,31,0,4,0,0,0,0,0,0,1,4,0,13,0,0,0,0,0,24,0,36,9,4,0,1,6,5,2,0,12,0,1,0,0,0,0,0,0,24,6,1,0,0,0,1,0,0,saunm001,ackld001,seagk001,morak001,morsm001,ibanr001,smoaj001,montj003,ryanb002,hernf002,montj003,smoaj001,ackld001,seagk001,ryanb002,ibanr001,saunm001,morsm001,morak001,20130519,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE201305190,CLE,2,3,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,frant001,value,36,34,6,9,4,0,1,5,0,0,0,2,0,12,0,0,0,0,1,27,0,36,4,0,0,0,0,0,4,0,13,1,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,bourm001,kipnj001,branm003,swisn001,giamj001,santc002,reynm001,avilm001,stubd001,mastj001,santc002,swisn001,kipnj001,reynm001,avilm001,branm003,bourm001,stubd001,giamj001,20130519,0,CLE08,h,SEA,1,0,0,regular,y,y
COL201305190,SFN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,bochb002,value,33,32,0,5,0,0,0,0,0,0,0,1,1,9,1,0,1,0,1,24,0,41,14,1,0,0,5,5,4,0,5,0,3,1,0,0,2,1,0,24,7,1,0,0,0,3,2,1,pagaa001,crawb001,sandp001,pench001,beltb001,blang001,quirg001,noonn001,zitob001,zitob001,quirg001,beltb001,noonn001,sandp001,crawb001,blang001,pagaa001,pench001,,20130519,0,DEN02,v,COL,0,1,0,regular,y,y
COL201305190,COL,1,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,12,weisw001,value,41,37,5,14,1,0,0,5,0,0,0,4,0,5,2,1,0,0,0,27,0,33,5,0,0,0,0,0,1,1,9,0,0,1,0,0,1,0,0,27,15,2,1,0,0,0,1,0,youne003,fowld001,gonzc001,tulot001,pachj001,lemad001,rutlj001,torry001,nicaj001,nicaj001,torry001,pachj001,rutlj001,lemad001,tulot001,gonzc001,fowld001,youne003,,20130519,0,DEN02,h,SFN,1,0,0,regular,y,y
MIA201305190,ARI,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,7,gibsk001,value,35,30,1,6,1,0,0,1,0,1,1,3,0,11,0,1,0,0,0,24,0,30,5,3,0,0,2,2,1,0,8,0,1,0,0,0,0,0,0,24,9,0,0,0,0,1,0,0,parrg001,gregd001,goldp001,kubej002,rossc001,pradm001,montm001,pennc001,milew001,milew001,montm001,goldp001,pennc001,pradm001,gregd001,kubej002,parrg001,rossc001,,20130519,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201305190,MIA,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,4,redmm001,value,30,29,2,5,3,0,0,2,0,0,0,1,0,8,0,0,0,0,0,27,0,35,6,1,0,0,1,1,3,0,11,1,0,0,0,1,0,1,0,27,9,0,1,0,0,0,0,1,hecha001,polap001,dietd001,ozunm001,ruggj001,coghc001,green001,mathj001,nolar001,nolar001,mathj001,green001,dietd001,polap001,hecha001,coghc001,ruggj001,ozunm001,,20130519,0,MIA02,h,ARI,1,0,0,regular,y,y
MIN201305190,BOS,0,1,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,11,farrj001,value,43,39,5,11,0,0,2,5,0,0,0,4,0,7,1,0,0,0,1,27,0,34,5,2,0,0,1,0,1,0,11,1,0,0,0,0,0,0,0,27,12,1,0,0,0,0,0,0,victs001,gomej001,pedrd001,ortid001,napom001,navad002,middw001,saltj001,cirip001,lackj001,saltj001,napom001,pedrd001,middw001,cirip001,gomej001,victs001,navad002,ortid001,20130519,0,MIN04,v,MIN,1,0,0,regular,y,y
MIN201305190,MIN,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,gardr001,value,34,32,1,5,2,0,0,0,0,0,1,1,0,11,0,0,0,0,0,27,0,43,11,0,0,2,5,5,4,0,7,0,0,0,0,0,1,0,0,27,10,1,0,0,0,0,1,0,carrj001,mauej001,mornj001,plout001,arcio001,ramiw001,parmc001,hicka001,florp001,hernp001,mauej001,mornj001,carrj001,plout001,florp001,ramiw001,hicka001,parmc001,arcio001,20130519,0,MIN04,h,BOS,0,1,0,regular,y,y
OAK201305190,KCA,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,12,yoste001,value,42,38,3,11,2,0,0,3,0,0,0,4,1,6,1,0,0,0,0,24,0,33,9,2,0,1,4,3,0,0,4,0,0,0,0,2,0,0,0,24,9,1,0,0,0,0,0,0,lougd001,escoa003,gorda001,butlb003,hosme001,mousm001,franj004,kottg001,getzc001,mendl001,kottg001,hosme001,getzc001,mousm001,escoa003,gorda001,lougd001,franj004,butlb003,20130519,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201305190,OAK,0,0,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,5,melvb001,value,33,31,4,9,2,0,1,4,0,2,0,0,0,4,0,0,0,0,0,27,0,42,11,2,0,0,3,3,4,1,6,0,0,0,0,0,1,0,0,27,8,0,0,0,0,0,1,0,crisc001,lowrj001,cespy001,mossb001,donaj001,smits002,younc004,norrd001,sogae001,grifa002,norrd001,mossb001,sogae001,donaj001,lowrj001,cespy001,younc004,smits002,crisc001,20130519,0,OAK01,h,KCA,1,0,0,regular,y,y
PHI201305190,CIN,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,baked002,value,37,33,2,9,1,0,1,2,1,0,0,3,1,5,0,0,2,0,0,25,0,35,9,1,0,2,3,3,3,0,3,0,0,0,0,0,3,1,0,25,12,1,1,0,0,0,3,1,choos001,iztuc001,vottj001,philb001,brucj001,frazt001,paulx001,hanir001,bailh001,bailh001,hanir001,vottj001,philb001,frazt001,iztuc001,paulx001,choos001,brucj001,,20130519,0,PHI13,v,PHI,0,1,0,regular,y,y
PHI201305190,PHI,0,0,0,0,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,7,manuc101,value,35,32,3,9,1,0,2,3,0,0,0,3,0,3,3,1,1,0,0,27,0,37,9,1,0,1,2,1,3,1,5,0,0,0,1,0,0,0,0,27,11,1,2,0,0,0,0,0,rollj001,reveb001,younm003,utlec001,browd004,nix-l001,ruizc001,galvf001,pettj001,pettj001,ruizc001,younm003,utlec001,galvf001,rollj001,browd004,reveb001,nix-l001,,20130519,0,PHI13,h,CIN,1,0,0,regular,y,y
PIT201305190,HOU,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,portb001,value,30,27,0,3,0,0,0,0,1,0,0,2,0,6,0,1,1,0,0,24,0,28,4,1,0,1,1,1,1,0,5,0,0,0,0,0,0,0,0,24,14,0,0,0,0,0,0,0,barnb002,altuj001,martj006,cartc002,corpc001,parej002,domim001,gonzm002,harrl002,harrl002,corpc001,cartc002,altuj001,domim001,gonzm002,martj006,barnb002,parej002,,20130519,0,PIT08,v,PIT,0,1,0,regular,y,y
PIT201305190,PIT,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,3,hurdc001,value,28,27,1,4,1,0,1,1,0,0,0,1,0,5,0,0,0,0,0,27,0,30,3,0,0,0,0,0,2,0,6,0,0,0,1,0,0,1,0,27,13,0,1,0,0,0,0,1,marts002,snidt001,joneg002,sancg001,walkn001,alvap001,mckem001,barmc001,lockj001,lockj001,mckem001,sancg001,walkn001,alvap001,barmc001,snidt001,marts002,joneg002,,20130519,0,PIT08,h,HOU,1,0,0,regular,y,y
SDN201305190,WAS,0,0,0,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,7,johnd105,value,38,36,4,10,1,1,1,4,0,0,0,2,0,7,1,0,1,0,0,24,0,46,15,4,0,3,13,13,5,0,7,1,2,1,0,2,5,0,0,24,6,2,0,0,0,2,5,0,spand001,lombs002,zimmr001,laroa001,moort002,bernr001,espid001,suzuk001,hared001,hared001,suzuk001,laroa001,lombs002,zimmr001,espid001,moort002,spand001,bernr001,,20130519,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201305190,SDN,3,0,0,0,4,0,5,1,,,,,,,,,,,,,,,,,,,,,9,blacb001,value,46,38,13,15,4,0,3,13,0,2,1,5,0,7,5,0,0,0,1,27,0,38,10,1,1,1,4,4,2,0,7,0,0,0,0,0,1,0,0,27,9,0,1,0,0,0,1,0,cabre001,venaw001,headc001,quenc001,alony001,gyorj001,blank002,hundn001,casha001,casha001,hundn001,alony001,gyorj001,headc001,cabre001,quenc001,venaw001,blank002,,20130519,0,SAN02,h,WAS,1,0,0,regular,y,y
SLN201305190,MIL,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,8,roenr001,value,37,35,2,10,0,0,0,2,0,0,0,2,0,9,0,1,1,0,0,24,0,33,9,1,0,0,4,4,1,0,6,0,0,0,0,0,1,0,0,24,5,0,0,0,0,0,1,0,aokin001,seguj002,braur002,gomec002,betay001,bianj001,weekr001,maldm001,lohsk001,lohsk001,maldm001,betay001,weekr001,bianj001,seguj002,braur002,gomec002,aokin001,,20130519,0,STL10,v,SLN,0,1,0,regular,y,y
SLN201305190,SLN,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,mathm001,value,33,32,4,9,1,0,0,4,0,0,0,1,0,6,1,0,0,0,0,27,0,37,10,0,0,0,2,2,2,0,9,0,0,0,0,0,0,1,0,27,9,0,1,0,0,0,0,1,carpm002,beltc001,hollm001,craia001,moliy001,jay-j001,freed001,kozmp001,gastj001,gastj001,moliy001,craia001,carpm002,freed001,kozmp001,hollm001,jay-j001,beltc001,,20130519,0,STL10,h,MIL,1,0,0,regular,y,y
TEX201305190,DET,0,0,3,0,1,3,0,1,0,,,,,,,,,,,,,,,,,,,,10,leylj801,value,45,39,8,13,5,0,3,8,0,0,0,6,1,10,0,0,1,0,0,24,0,44,18,4,0,1,11,11,3,0,3,0,1,0,1,2,2,1,0,24,11,1,2,0,0,1,2,1,infao001,huntt001,cabrm001,fielp001,martv001,tuiam001,peraj001,penab002,garca003,fistd001,penab002,fielp001,infao001,cabrm001,peraj001,tuiam001,garca003,huntt001,martv001,20130519,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201305190,TEX,0,1,0,0,4,4,2,0,,,,,,,,,,,,,,,,,,,,,9,washr001,value,44,38,11,18,4,0,1,11,1,2,0,3,0,3,2,1,1,0,1,27,0,45,13,5,0,3,8,8,6,1,10,0,1,0,0,0,0,0,0,27,9,0,1,0,0,1,0,0,andre001,murpd005,berkl001,belta001,cruzn002,morem001,sotog001,gentc001,garcl004,holld003,sotog001,morem001,garcl004,belta001,andre001,murpd005,gentc001,cruzn002,berkl001,20130519,0,ARL02,h,DET,1,0,0,regular,y,y
